name;link;stars;review_count;category
Le Petit Vapoteur;www.lepetitvapoteur.com;4.9;3152.0;food_beverages_tobacco
Comptoir des Vignes;www.comptoirdesvignes.fr;4.9;2210.0;food_beverages_tobacco
MonWhisky.fr;monwhisky.fr;4.9;849.0;food_beverages_tobacco
Belleville Brulerie - Paris;cafesbelleville.com;4.9;820.0;food_beverages_tobacco
Spiruline des îles d'or;spiruline-des-iles-dor.com;4.9;403.0;food_beverages_tobacco
Demain les Vins;demainlesvins.com;4.9;251.0;food_beverages_tobacco
Au-droit-de-bouchon;au-droit-de-bouchon.com;4.9;232.0;food_beverages_tobacco
Stephconti vins & spiritueux;stephconti.fr;4.9;217.0;food_beverages_tobacco
Alcoool - La Start-Up qui adore faire la fête !;alcoool.fr;4.9;194.0;food_beverages_tobacco
Entrepôt Italien;entrepotitalien.fr;4.9;182.0;food_beverages_tobacco
Rhum Attitude;www.rhumattitude.com;4.8;4514.0;food_beverages_tobacco
Vert Tiges;vert-tiges.com;4.8;4293.0;food_beverages_tobacco
La Fourche;lafourche.fr;4.8;3364.0;food_beverages_tobacco
Oliquide;www.oliquide.com;4.8;2767.0;food_beverages_tobacco
Nutri Naturel;nutri-naturel.com;4.8;2010.0;food_beverages_tobacco
Le Petit Ballon;lepetitballon.com;4.8;1641.0;food_beverages_tobacco
Café en grain;cafe-en-grain.com;4.8;1309.0;food_beverages_tobacco
Lu Shan - Art du Thé;boutique.lushan.fr;4.8;942.0;food_beverages_tobacco
Pêché Maison;www.peche-maison.fr;4.8;866.0;food_beverages_tobacco
VDLV e-shop;www.vincentdanslesvapes.fr;4.8;667.0;food_beverages_tobacco
CBD Toulouse;cbdtoulouse.fr;4.8;659.0;food_beverages_tobacco
Oé;oeforgood.com;4.8;629.0;food_beverages_tobacco
Lomi;lomi.coffee;4.8;253.0;food_beverages_tobacco
VignArtea;vignartea.fr;4.8;248.0;food_beverages_tobacco
Malindo;malindo.fr;4.8;240.0;food_beverages_tobacco
e-winery;e-winery.fr;4.8;159.0;food_beverages_tobacco
Champagne Terroir;champagne-terroir.fr;4.8;140.0;food_beverages_tobacco
Dock des Epices;dockdesepices.com;4.8;139.0;food_beverages_tobacco
Hayuco Coffee Roasters ;hayuco.coffee;4.8;124.0;food_beverages_tobacco
Nordic Temptations;www.nordictemptations.com;4.8;117.0;food_beverages_tobacco
La Couleur Du Vin;lacouleurduvin.fr;4.8;112.0;food_beverages_tobacco
LAFRENCHI;lafrenchi.fr;4.8;108.0;food_beverages_tobacco
Le Bon Gustave;lebongustave.com;4.8;92.0;food_beverages_tobacco
Mon Plan CBD;monplancbd.fr;4.8;80.0;food_beverages_tobacco
Zayti;lestresorsdumarocbyzayti.com;4.8;79.0;food_beverages_tobacco
e-vapopote.fr;e-vapopote.fr;4.8;70.0;food_beverages_tobacco
Le petit zeste;lepetitzeste.com;4.8;60.0;food_beverages_tobacco
Nutrimuscle;nutrimuscle.com;4.7;9271.0;food_beverages_tobacco
Ecigplanete;ecigplanete.com;4.7;2362.0;food_beverages_tobacco
Vin Malin;www.vin-malin.fr;4.7;1785.0;food_beverages_tobacco
Site de Vente Directe des Vignerons Indépendants;www.vente-directe-vigneron-independant.com;4.7;1641.0;food_beverages_tobacco
Fermedubio;fermedubio.com;4.7;1459.0;food_beverages_tobacco
Chacun Son Café;www.chacunsoncafe.fr;4.7;1351.0;food_beverages_tobacco
Vintage and Co;vintageandco.com;4.7;982.0;food_beverages_tobacco
Jean-merlaut.com;www.jean-merlaut.com;4.7;458.0;food_beverages_tobacco
Crazy Cbd;crazy-cbd.com;4.7;445.0;food_beverages_tobacco
TWIL - The wine I love;twil.fr;4.7;376.0;food_beverages_tobacco
Midi-Vin;midi-vin.com;4.7;253.0;food_beverages_tobacco
Ookies;ookies.fr;4.7;241.0;food_beverages_tobacco
Thanh Binh Jeune;www.thanh-binh.fr;4.7;157.0;food_beverages_tobacco
www.winerepublik.com;www.winerepublik.com;4.7;126.0;food_beverages_tobacco
Le Beau Thé, le sachet de thé personnalisé;www.lebeauthe.com;4.7;126.0;food_beverages_tobacco
Abacchus;abacchus.fr;4.7;106.0;food_beverages_tobacco
Very Thés;very-thes.com;4.7;105.0;food_beverages_tobacco
La Vinothèque du Léman;vinothequeduleman.fr;4.7;68.0;food_beverages_tobacco
Papabubble France;www.papabubble.fr;4.7;68.0;food_beverages_tobacco
Divvino Paris;divvino.com;4.7;64.0;food_beverages_tobacco
Naturovape;naturovape.com;4.7;57.0;food_beverages_tobacco
Strongcbd;strongcbd.fr;4.7;54.0;food_beverages_tobacco
Krupky;krupky.fr;4.7;48.0;food_beverages_tobacco
VIA VINUM;via-vinum.com;4.7;47.0;food_beverages_tobacco
TyKemm;tykemm.bzh;4.7;43.0;food_beverages_tobacco
CBDream;cbdream-bordeaux.fr;4.7;40.0;food_beverages_tobacco
Ouliva;ouliva.fr;4.7;38.0;food_beverages_tobacco
1envie1vin;1envie1vin.com;4.7;36.0;food_beverages_tobacco
Mamma gia;mammagia.com;4.7;36.0;food_beverages_tobacco
Le Carré des Vins;lecarredesvins.com;4.7;35.0;food_beverages_tobacco
Like Cigarette;like-cigarette.fr;4.7;35.0;food_beverages_tobacco
Les Pépites by Bordeaux Blends ;lespepitesbybb.com;4.7;24.0;food_beverages_tobacco
Ventealapropriete.com;ventealapropriete.com;4.6;23355.0;food_beverages_tobacco
Aurore Market;auroremarket.fr;4.6;7542.0;food_beverages_tobacco
Vinatis;www.vinatis.com;4.6;6599.0;food_beverages_tobacco
Vapoter;www.vapoter.fr;4.6;2988.0;food_beverages_tobacco
Cafebonmarche.fr;cafebonmarche.fr;4.6;1720.0;food_beverages_tobacco
Les Grappes;lesgrappes.com;4.6;574.0;food_beverages_tobacco
amOseeds;amoseeds.com;4.6;501.0;food_beverages_tobacco
Fruits de la Terre;fruitsdelaterre.com;4.6;188.0;food_beverages_tobacco
CAMUS COGNAC;camus.fr;4.6;139.0;food_beverages_tobacco
Chateau.com;chateau.com;4.6;116.0;food_beverages_tobacco
Foodspring;foodspring.fr;4.6;114.0;food_beverages_tobacco
Château de l'Aumérade;aumerade.com;4.6;101.0;food_beverages_tobacco
Mes Voisins Producteurs;mesvoisinsproducteurs.com;4.6;93.0;food_beverages_tobacco
VIGNAPART;www.vignapart.com;4.6;84.0;food_beverages_tobacco
Cuisine du Bien-etre;cuisinedubienetre.fr;4.6;69.0;food_beverages_tobacco
Cbdqueen;cbdqueen.fr;4.6;65.0;food_beverages_tobacco
QWEHLI;qwehli.com;4.6;53.0;food_beverages_tobacco
Calyce Cidre;calyce-cidre.com;4.6;50.0;food_beverages_tobacco
VousAvezUnMessage;vousavezunmessage.fr;4.6;47.0;food_beverages_tobacco
JAVAPUBLISHING - la-cave-cellar;la-cave-cellar.com;4.6;40.0;food_beverages_tobacco
Vino Iberico;www.vino-iberico.com;4.6;39.0;food_beverages_tobacco
Komi Epices;komi-epices.com;4.6;39.0;food_beverages_tobacco
Le Chant des Caves;lechantdescaves.com;4.6;38.0;food_beverages_tobacco
Les Ruches Royales;lesruchesroyales.fr;4.6;33.0;food_beverages_tobacco
SPORULINE;www.sporuline.com;4.6;32.0;food_beverages_tobacco
Vigneronly;vigneronly.fr;4.6;30.0;food_beverages_tobacco
VIGNERONS champagnes;champagne-de-vignerons.com;4.6;29.0;food_beverages_tobacco
rb and beer;rb-and-beer.com;4.6;29.0;food_beverages_tobacco
Domaine Eric GELLY;domaineericgelly.fr;4.6;29.0;food_beverages_tobacco
Smoky Box;smokybox.fr;4.6;26.0;food_beverages_tobacco
Terre rouge;terre-rouge.shop;4.6;24.0;food_beverages_tobacco
Whittard of Chelsea;www.whittard.fr;4.6;22.0;food_beverages_tobacco
Wepicurien;wepicurien.com;4.6;21.0;food_beverages_tobacco
Domaine Pierre Adam;domaine-adam.com;4.6;20.0;food_beverages_tobacco
Sobie-Bienfait;sobie-bienfait.com;4.6;20.0;food_beverages_tobacco
ÏOD Traiteur de la Mer;iod.fr;4.6;20.0;food_beverages_tobacco
Lasucette.com;lasucette.com;4.6;18.0;food_beverages_tobacco
BleuBlancBox;bleublancbox.fr;4.6;18.0;food_beverages_tobacco
My American Market;myamericanmarket.com;4.5;35203.0;food_beverages_tobacco
Coopcorico;coopcorico.fr;4.5;4313.0;food_beverages_tobacco
LAVINIA;lavinia.fr;4.5;3935.0;food_beverages_tobacco
Un Monde Vegan;unmondevegan.com;4.5;2653.0;food_beverages_tobacco
Gustini - Passione italiana.;gustini.fr;4.5;1335.0;food_beverages_tobacco
Potimarron;potimarron.com;4.5;760.0;food_beverages_tobacco
MesVinsCacher.Com;mesvinscacher.com;4.5;608.0;food_beverages_tobacco
Pakayamba;pakayamba.com;4.5;374.0;food_beverages_tobacco
GoCater;gocater.fr;4.5;284.0;food_beverages_tobacco
Cuvée Privée;cuvee-privee.com;4.5;265.0;food_beverages_tobacco
Chateau.com;www.chateau.fr;4.5;132.0;food_beverages_tobacco
Truth & Right CBD;truth-and-right.com;4.5;117.0;food_beverages_tobacco
MonPainBio.com;monpainbio.com;4.5;79.0;food_beverages_tobacco
Tribulle;tribulle.fr;4.5;46.0;food_beverages_tobacco
Easy Sushi®;easy-sushi.com;4.5;37.0;food_beverages_tobacco
Moringa&Co;moringaandco.com;4.5;36.0;food_beverages_tobacco
Asie Gourmande;asie-gourmande.fr;4.5;34.0;food_beverages_tobacco
Orisae;orisae.fr;4.5;31.0;food_beverages_tobacco
FULLMOON EI Gasolina.fr;gasolina.fr;4.5;30.0;food_beverages_tobacco
Lamaisonjahazi;lamaisonjahazi.com;4.5;30.0;food_beverages_tobacco
Eliquide-DIY.fr : E-liquide pas cher pour cigarette électronique;eliquide-diy.fr;4.5;26.0;food_beverages_tobacco
Lacaveconfidentielle;lacaveconfidentielle.com;4.5;23.0;food_beverages_tobacco
Florfactory;florfactory.fr;4.5;18.0;food_beverages_tobacco
Lovelybubbly;lovelybubbly.fr;4.5;18.0;food_beverages_tobacco
Santé Nature Solution;santenaturesolution.com;4.5;18.0;food_beverages_tobacco
Revoluvape;revoluvape.com;4.5;16.0;food_beverages_tobacco
Hirakana;hirakana.fr;4.5;16.0;food_beverages_tobacco
Fast And Curious;fast-and-curious.fr;4.5;15.0;food_beverages_tobacco
Lemagicienbio;lemagicienbio.fr;4.5;15.0;food_beverages_tobacco
Laurmar Nougats;www.laurmar.fr;4.5;13.0;food_beverages_tobacco
Paris Wine Day Tours;wine-day-tours.com;4.5;13.0;food_beverages_tobacco
Urban Drinks FR;urban-drinks.fr;4.4;1437.0;food_beverages_tobacco
Smartfooding;smartfooding.com;4.4;1415.0;food_beverages_tobacco
Paniergaia;paniergaia.com;4.4;519.0;food_beverages_tobacco
PlugwinePro;pro.plugwine.com;4.4;448.0;food_beverages_tobacco
StreetShop France;streetshop-france.fr;4.4;341.0;food_beverages_tobacco
Terramoka;terramoka.fr;4.4;172.0;food_beverages_tobacco
PneuEncrage.com;www.misterustensile.com;4.4;132.0;food_beverages_tobacco
Finecoffeeclub;finecoffeeclub.fr;4.4;126.0;food_beverages_tobacco
Heritage Whisky;heritage-whisky.fr;4.4;126.0;food_beverages_tobacco
Le Comptoir;lecomptoir.app;4.4;113.0;food_beverages_tobacco
Cuisineaddict.com;cuisineaddict.com;4.4;68.0;food_beverages_tobacco
Nature et Partage;boutique.nature-partage.com;4.4;60.0;food_beverages_tobacco
Directos.eu;directos.eu;4.4;57.0;food_beverages_tobacco
Algo;algo-bio.com;4.4;31.0;food_beverages_tobacco
Boutique Destination Cocktails;boutique.destinationcocktails.fr;4.4;31.0;food_beverages_tobacco
Pâtisserie Peigné;patisseriepeigne.fr;4.4;30.0;food_beverages_tobacco
MPrimLivraison;mprimlivraison.com;4.4;27.0;food_beverages_tobacco
La Boite à Canons;laboiteacanons.fr;4.4;20.0;food_beverages_tobacco
OG Space;ogspace.fr;4.4;18.0;food_beverages_tobacco
Ma Cocktail Box;ma-cocktail-box.com;4.4;17.0;food_beverages_tobacco
23vins;23vins.com;4.4;16.0;food_beverages_tobacco
Vanille Naha Sava;www.vanille-naha-sava.fr;4.4;16.0;food_beverages_tobacco
Fredbox;fredbox.fr;4.4;16.0;food_beverages_tobacco
ACBD SHOP;acbd-shop.fr;4.4;14.0;food_beverages_tobacco
Casa Transilvana;casatransilvana.com;4.4;14.0;food_beverages_tobacco
Svpernova;svpernova.io;4.4;12.0;food_beverages_tobacco
jecreemacave.com;jecreemacave.com;4.4;12.0;food_beverages_tobacco
Expresseau;expresseau.fr;4.4;11.0;food_beverages_tobacco
Vignobles Coudert;vignobles-coudert.com;4.4;11.0;food_beverages_tobacco
Ô Babines;obabines.fr;4.4;10.0;food_beverages_tobacco
K-ba;k-ba.fr;4.4;10.0;food_beverages_tobacco
Greenowl;greenowl.fr;4.3;2577.0;food_beverages_tobacco
Cavacave;cavacave.com;4.3;103.0;food_beverages_tobacco
Ma Cave à Vin;ma-cave-a-vin.fr;4.3;70.0;food_beverages_tobacco
Le vapoteur discount;www.levapoteur-discount.fr;4.3;60.0;food_beverages_tobacco
KIDICAKES;www.kidicakes.com;4.3;51.0;food_beverages_tobacco
Green Distrikt;greendistrikt.com;4.3;29.0;food_beverages_tobacco
Team Nutrition - Boutique de Nutrition Sportive et Compléments Alimentaires;teamnutrition.fr;4.3;27.0;food_beverages_tobacco
CHÂTEAU LOUDENNE;chateau-loudenne.com;4.3;22.0;food_beverages_tobacco
L Huile.fr;l-huile.fr;4.3;19.0;food_beverages_tobacco
Foucade!;foucadeparis.fr;4.3;14.0;food_beverages_tobacco
Mespetitsvignerons;mespetitsvignerons.com;4.3;13.0;food_beverages_tobacco
acemartmall.com;acemartmall.com;4.3;13.0;food_beverages_tobacco
Libertyclop;libertyclop.fr;4.3;12.0;food_beverages_tobacco
La French Box;www.lafrenchbox.eu;4.3;12.0;food_beverages_tobacco
Vapote Market;vapote-market.fr;4.3;10.0;food_beverages_tobacco
My Beers;www.mybeers.fr;4.3;10.0;food_beverages_tobacco
Cap Spiruline;capspiruline.com;4.3;10.0;food_beverages_tobacco
Mamie Malice;mamiemalice.com;4.3;10.0;food_beverages_tobacco
Alsastore;alsastore.fr;4.3;9.0;food_beverages_tobacco
La Dame Bleue_vins;ladamebleue.com;4.3;9.0;food_beverages_tobacco
Le Marché Japonais;lemarchejaponais.fr;4.3;9.0;food_beverages_tobacco
Natural'sace;naturalsace.fr;4.3;9.0;food_beverages_tobacco
Soin de Toi;soindetoi.re;4.3;9.0;food_beverages_tobacco
Bien Bon et Beau;bienbonetbeau.com;4.3;9.0;food_beverages_tobacco
Vinchezmoi;vinchezmoi.com;4.3;8.0;food_beverages_tobacco
Labotella;labotella.fr;4.3;8.0;food_beverages_tobacco
L'Esprit de Lia;www.lespritdelia.fr;4.3;8.0;food_beverages_tobacco
Les vinotonautes;lesvinotonautes.com;4.3;7.0;food_beverages_tobacco
Spadella;www.spadella.fr;4.3;7.0;food_beverages_tobacco
Bocaux de Chef;bocaux-chef.fr;4.3;7.0;food_beverages_tobacco
Club-Café-Gourmet.fr;www.club-cafe-gourmet.fr;4.2;461.0;food_beverages_tobacco
Millesima;millesima.fr;4.2;187.0;food_beverages_tobacco
La Belle Assiette France;labelleassiette.fr;4.2;109.0;food_beverages_tobacco
Pourdebon;pourdebon.com;4.2;91.0;food_beverages_tobacco
Mycaviste;mycaviste.com;4.2;89.0;food_beverages_tobacco
Chineur du Vin;www.chineurduvin.fr;4.2;61.0;food_beverages_tobacco
Maté Miam;www.matemiam.com;4.2;46.0;food_beverages_tobacco
Micronutris;micronutris.com;4.2;41.0;food_beverages_tobacco
Allocakes;allocakes.com;4.2;34.0;food_beverages_tobacco
Château de La Rivière;chateau-de-la-riviere.com;4.2;23.0;food_beverages_tobacco
HEMPLR CBD;premium-cbd.fr;4.2;23.0;food_beverages_tobacco
Captain CBD;captain-cbd.com;4.2;16.0;food_beverages_tobacco
ECIG SPACE;ecigspace.com;4.2;12.0;food_beverages_tobacco
vandb.fr;vandb.fr;4.2;11.0;food_beverages_tobacco
Bu et Approuvé;buetapprouve.com;4.2;11.0;food_beverages_tobacco
Joli Thym;joli-thym.fr;4.2;10.0;food_beverages_tobacco
APERO LE MANS;aperolemans.fr;4.2;9.0;food_beverages_tobacco
Lecoqgourmet;lecoqgourmet.fr;4.2;8.0;food_beverages_tobacco
Inspire Vapestore;www.inspire-vapestore.com;4.2;8.0;food_beverages_tobacco
Tsaravintagna;tsaravintagna.fr;4.2;7.0;food_beverages_tobacco
One Puff Bar;one-puff-bar.com;4.2;6.0;food_beverages_tobacco
À la Bonne Huître ;alabonnehuitre.fr;4.2;6.0;food_beverages_tobacco
Coffret Divin;coffret-divin.com;4.2;6.0;food_beverages_tobacco
Boutique Chope Ta Bière.fr;www.boutiquechopetabiere.fr;4.2;6.0;food_beverages_tobacco
Greenhouse Shop;greenhouse-shop.fr;4.2;6.0;food_beverages_tobacco
www.fitnessboutique.fr;www.fitnessboutique.fr;4.1;19323.0;food_beverages_tobacco
DIETBON.FR;dietbon.fr;4.1;7574.0;food_beverages_tobacco
Weed Side Story;weed-side-story.com;4.1;2191.0;food_beverages_tobacco
Chateaudeau;chateaudeau.com;4.1;110.0;food_beverages_tobacco
E-LIQUIDE-FR;www.e-liquide-fr.com;4.1;52.0;food_beverages_tobacco
EliquidAndCo;eliquidandco.com;4.1;28.0;food_beverages_tobacco
FANCY CELLAR;fancycellar.fr;4.1;13.0;food_beverages_tobacco
vinduo;www.vinduo.com;4.1;12.0;food_beverages_tobacco
Maison Damour;rhum-damour.com;4.1;12.0;food_beverages_tobacco
Bierophile.com;www.bierophile.com;4.1;8.0;food_beverages_tobacco
Youpeas;youpeas.com;4.1;6.0;food_beverages_tobacco
Candy Kids;candy-kids.fr;4.1;6.0;food_beverages_tobacco
Grinsid Bottles;grinsid.com;4.1;6.0;food_beverages_tobacco
Bibfresh;www.bibfresh.fr;4.1;6.0;food_beverages_tobacco
Updatefoods;updatefoods.co;4.1;6.0;food_beverages_tobacco
Famillevacher;famillevacher.fr;4.1;5.0;food_beverages_tobacco
Le Comptoir Irlandais;comptoir-irlandais.com;4.1;5.0;food_beverages_tobacco
HARU HARU;haruharu.fr;4.1;5.0;food_beverages_tobacco
KITCHENDIET.FR;kitchendiet.fr;4.0;2925.0;food_beverages_tobacco
KELADECO;keladeco.com;4.0;392.0;food_beverages_tobacco
Farmitoo;www.farmitoo.com;4.0;36.0;food_beverages_tobacco
Beelixir;www.beelixir.fr;4.0;26.0;food_beverages_tobacco
Les Cagettes;les-cagettes.shop;4.0;24.0;food_beverages_tobacco
Trois Fois Vin;www.troisfoisvin.com;4.0;20.0;food_beverages_tobacco
Pikfruit;pikfruit.com;4.0;14.0;food_beverages_tobacco
Lafabriquedesmamans;lafabriquedesmamans.com;4.0;10.0;food_beverages_tobacco
Fumeo;fumeo.fr;4.0;9.0;food_beverages_tobacco
Hempfire;hempfire.fr;4.0;6.0;food_beverages_tobacco
Sms Bonbon;sms-bonbon.com;4.0;5.0;food_beverages_tobacco
Eastern Wine;eastern-wine.com;4.0;4.0;food_beverages_tobacco
Fleur de cbd;fleurdecbd.com;4.0;4.0;food_beverages_tobacco
Top Vapo;www.top-vapo.fr;4.0;4.0;food_beverages_tobacco
CBD Paradise;cbdparadise.fr;4.0;4.0;food_beverages_tobacco
Deuspi;deuspi.fr;4.0;4.0;food_beverages_tobacco
Ecovapo;ecovapo.fr;4.0;4.0;food_beverages_tobacco
Mes Bourgognes;mes-bourgognes.com;4.0;4.0;food_beverages_tobacco
CBD Express;cbdexpress.store;4.0;3.0;food_beverages_tobacco
420 Green Road - Vape;420greenroad-vape.com;4.0;3.0;food_beverages_tobacco
Top Saveur;www.top-saveur.fr;4.0;3.0;food_beverages_tobacco
Chocolats Rosa;www.chocolats-rosa.fr;4.0;3.0;food_beverages_tobacco
Le Pressoir des Gourmands ;lepressoirdesgourmands.fr;4.0;3.0;food_beverages_tobacco
Greenow;greenow.fr;4.0;3.0;food_beverages_tobacco
CavavinCado.com;cavavincado.com;4.0;3.0;food_beverages_tobacco
La Cave Littlewood;littlewood.fr;4.0;3.0;food_beverages_tobacco
ballonproto.com;ballonproto.com;4.0;3.0;food_beverages_tobacco
LES PASSIONNES DU VIN ;lespassionnesduvin.com;4.0;3.0;food_beverages_tobacco
Ledecante;ledecante.fr;4.0;3.0;food_beverages_tobacco
MaxiCoffee.com;maxicoffee.com;3.9;3004.0;food_beverages_tobacco
HelloFresh France;hellofresh.fr;3.9;344.0;food_beverages_tobacco
VINBOX.FR;vinbox.fr;3.9;24.0;food_beverages_tobacco
HLHarmonie;hlharmonie.fr;3.9;19.0;food_beverages_tobacco
Prestigemillesimes;www.prestigemillesimes.fr;3.9;10.0;food_beverages_tobacco
KingCBD;kingcbd.fr;3.9;6.0;food_beverages_tobacco
Saveursdesterroirs.net;saveursdesterroirs.net;3.9;6.0;food_beverages_tobacco
Queuedecoq;queuedecoq.com;3.9;4.0;food_beverages_tobacco
Champagne Philippe DECHELLE;champagnephilippedechelle.com;3.9;4.0;food_beverages_tobacco
Œnocar;oenocar.fr;3.9;4.0;food_beverages_tobacco
Graine De-bonne-sante;graine-de-bonne-sante.com;3.9;3.0;food_beverages_tobacco
Max Bordeaux;maxbordeaux.com;3.9;3.0;food_beverages_tobacco
La Sommelière;www.lasommeliere.com;3.8;168.0;food_beverages_tobacco
Pomerol.com;pomerol.com;3.8;7.0;food_beverages_tobacco
Mamiejuana;mamiejuana.com;3.8;6.0;food_beverages_tobacco
Epicerie Pro;www.epicerie-pro.com;3.8;5.0;food_beverages_tobacco
Weed Side Story;weed-side-story.eu;3.8;3.0;food_beverages_tobacco
Acheter Fleurs-cbd;acheter-fleurs-cbd.fr;3.8;2.0;food_beverages_tobacco
Faller;faller.fr;3.8;2.0;food_beverages_tobacco
Aquapaxmc;aquapaxmc.com;3.8;2.0;food_beverages_tobacco
WeedyWood;weedywood.fr;3.8;2.0;food_beverages_tobacco
La Ferme du Luguen;www.lafermeduluguen.fr;3.8;2.0;food_beverages_tobacco
L’intendance;www.lintendance.co;3.8;2.0;food_beverages_tobacco
Missandwine;www.missandwine.com;3.8;2.0;food_beverages_tobacco
meilleursvinsbio.com;meilleursvinsbio.com;3.8;2.0;food_beverages_tobacco
eurasie shop;www.eurasie-shop.com;3.8;2.0;food_beverages_tobacco
Thewhiskycollectors;thewhiskycollectors.com;3.8;2.0;food_beverages_tobacco
MysteryTea;mysterytea.fr;3.8;2.0;food_beverages_tobacco
Sudivin;www.sudivin.fr;3.8;2.0;food_beverages_tobacco
Cave Champenoise;www.cave-champenoise.com;3.8;2.0;food_beverages_tobacco
House of Vapes;houseofvapes.fr;3.8;2.0;food_beverages_tobacco
Herve Hayraud;traiteur-hayraud.fr;3.8;2.0;food_beverages_tobacco
Asiamarche;asiamarche.fr;3.7;274.0;food_beverages_tobacco
Une Petite Mousse;unepetitemousse.fr;3.7;88.0;food_beverages_tobacco
LE PETIT FUMEUR;www.lepetitfumeur.fr;3.7;28.0;food_beverages_tobacco
Electronique Cigarette;electronique-cigarette.org;3.7;4.0;food_beverages_tobacco
VINESIM;vinesim.com;3.7;3.0;food_beverages_tobacco
Magazin Romanesc Online Franta;magazin-romanesc.fr;3.7;2.0;food_beverages_tobacco
Bar à vin & Cave La Cav'Halle;lacavhalle.fr;3.7;2.0;food_beverages_tobacco
Calisson Aix;calisson-aix.com;3.7;1.0;food_beverages_tobacco
Cbiendose;cbiendose.com;3.7;1.0;food_beverages_tobacco
BTC Wine;btc-wine.com;3.7;1.0;food_beverages_tobacco
My Pepper Factory ;mypepperfactory.com;3.7;1.0;food_beverages_tobacco
Boulangerie Tordjman;www.boulangerietordjman.com;3.7;1.0;food_beverages_tobacco
Airnsmart;airnsmart.com;3.7;1.0;food_beverages_tobacco
Cavissima;cavissima.com;3.7;1.0;food_beverages_tobacco
excellencedeloire;excellencedeloire.com;3.7;1.0;food_beverages_tobacco
GreenVirgo;entre2courses.com;3.7;1.0;food_beverages_tobacco
Cbdshopfrance;www.cbdshopfrance.fr;3.7;1.0;food_beverages_tobacco
Mycereales;mycereales.com;3.7;1.0;food_beverages_tobacco
Miel Lacourcelle;miel-lacourcelle.fr;3.7;1.0;food_beverages_tobacco
Naughtyandnicejuice;www.naughtyandnicejuice.com;3.7;1.0;food_beverages_tobacco
store.champagnebeaufort.com;store.champagnebeaufort.com;3.7;1.0;food_beverages_tobacco
Domaine Traverse;domaine-traverse.com;3.7;1.0;food_beverages_tobacco
Cafemama;cafemama.fr;3.7;1.0;food_beverages_tobacco
Lupicia;www.lupicia.fr;3.7;1.0;food_beverages_tobacco
Le Petit Baroudeur;le-petit-baroudeur.com;3.7;1.0;food_beverages_tobacco
Drinks&Co FR;drinksco.fr;3.6;73.0;food_beverages_tobacco
Vins et Champagne;vinsetchampagne.fr;3.6;18.0;food_beverages_tobacco
Fruits Secs du Web;fruitssecsduweb.com;3.6;15.0;food_beverages_tobacco
KaffeKapslen.fr;kaffekapslen.fr;3.6;7.0;food_beverages_tobacco
Mr Matin;www.mr-matin.fr;3.6;6.0;food_beverages_tobacco
Sainpack;www.sainpack.fr;3.6;2.0;food_beverages_tobacco
Apisphére;apisphere.fr;3.6;1.0;food_beverages_tobacco
Stg 33;stg-33.fr;3.6;1.0;food_beverages_tobacco
Cahorsbooking;www.cahorsbooking.com;3.6;1.0;food_beverages_tobacco
Kerbio;www.kerbio.fr;3.6;1.0;food_beverages_tobacco
Confit de Provence;confitdeprovence.com;3.6;1.0;food_beverages_tobacco
Feedmi France;feedmi.fr;3.6;1.0;food_beverages_tobacco
Houra;www.houra.fr;3.5;60.0;food_beverages_tobacco
Cosy;cosycoffee.co;3.5;60.0;food_beverages_tobacco
Palais des Thés;www.palaisdesthes.com;3.5;30.0;food_beverages_tobacco
Mistral Bonbon;mistral-bonbon.fr;3.5;2.0;food_beverages_tobacco
E Vapinpop;e-vapinpop.fr;;;food_beverages_tobacco
Karinejeff;karinejeff.fr;;;food_beverages_tobacco
Ferme de la Gourdaine;fermedelagourdaine.fr;;;food_beverages_tobacco
Ekumen;www.ekumen.net;;;food_beverages_tobacco
Lesdelicesdenoemie;lesdelicesdenoemie.fr;;;food_beverages_tobacco
Mylunchbox;mylunchbox.fr;;;food_beverages_tobacco
La Ferme De Maman;lafermedemaman.fr;;;food_beverages_tobacco
Myfarmbase;myfarmbase.com;;;food_beverages_tobacco
Honoré;honorevousguide.fr;;;food_beverages_tobacco
champfrance.fr;champfrance.fr;;;food_beverages_tobacco
Cannacie;cannacie.com;;;food_beverages_tobacco
Maison Coudène;coudene.com;;;food_beverages_tobacco
Laviandecasher;laviandecasher.fr;;;food_beverages_tobacco
Thalado Le  Comptoir des Algues;thalado.fr;;;food_beverages_tobacco
Jewelrydrinks;jewelrydrinks.com;;;food_beverages_tobacco
Fleur2sel;fleur2sel.fr;;;food_beverages_tobacco
Kriss-Laure Europe;kriss-laure.eu;;;food_beverages_tobacco
Succul;succul.fr;;;food_beverages_tobacco
hempbud.fr;hempbud.fr;;;food_beverages_tobacco
HOPSTORE - La boutique du houblon BIO;hopstore.fr;;;food_beverages_tobacco
Le Vin côté Femmes;le-vin-cote-femmes.com;;;food_beverages_tobacco
Kit Kat Mania;kitkatmania.com;;;food_beverages_tobacco
Microbrasseur;www.microbrasseur.com;;;food_beverages_tobacco
Epiceashop;epiceashop.com;;;food_beverages_tobacco
Chazette;chazette.com;;;food_beverages_tobacco
Salon de thé Pekoe;salon-de-the-pekoe.fr;;;food_beverages_tobacco
Les box du cake design;lesboxducakedesign.com;;;food_beverages_tobacco
cave-divin.com;cave-divin.com;;;food_beverages_tobacco
My Smoky Box;mysmokybox.fr;;;food_beverages_tobacco
