name;link;stars;review_count;category
Gothyka;gothyka.com;4.8;2128.0;shopping_fashion
Bohm Paris;www.bohm-paris.com;4.8;2017.0;shopping_fashion
Vintage Football Area;vintagefootballarea.com;4.9;294.0;sports
Cruisin City;cruisincity.com;4.9;167.0;sports
Keputch;www.keputch.com;4.9;138.0;sports
L'Arène CrossFit Nakama;larenecrossfit-nakama.com;4.9;126.0;sports
Demivolte;demivolte.fr;4.9;102.0;sports
Fenril.fr, Chiens actifs & Outdoor;fenril.fr;4.8;13856.0;sports
La Caméra Embarquée;www.lacameraembarquee.fr;4.8;11766.0;sports
ALTITOO;altitoo.com;4.8;2848.0;sports
Meltonic;www.meltonic.fr;4.8;1685.0;sports
Snowcountry;snowcountry.fr;4.8;1570.0;sports
The Corner Shop;thecornershop.fr;4.8;1290.0;sports
Group Army Store / General Army Store;www.generalarmystore.fr;4.8;693.0;sports
Airsoft Operation;www.airsoftoperation.com;4.8;292.0;sports
Madeleine Jeux;www.madeleinejeux.fr;4.8;288.0;sports
Produbasket;produbasket.fr;4.8;263.0;sports
WorldChampionProducts;worldchampionproducts.com;4.8;225.0;sports
Action Parapente;www.action-parapente.fr;4.8;141.0;sports
ATHOM - ATHLETES ON THE MAT;www.athletesonthemat.com;4.8;125.0;sports
SkatePro;skatepro.fr;4.8;59.0;sports
Icemind;icemind.com;4.8;43.0;sports
Kevin Jehanno ;kevinjehanno-coaching.com;4.8;37.0;sports
Chin Mudra;chin-mudra.yoga;4.7;11083.0;sports
OPS-Store;www.ops-store.fr;4.7;7117.0;sports
CHULLANKA;www.chullanka.com;4.7;6101.0;sports
Rip Curl Europe;ripcurl.eu/fr;4.7;5152.0;sports
Louloubateaux;www.louloubateaux.com;4.7;2096.0;sports
Montagneshop;www.montagneshop.com;4.7;2045.0;sports
OVERSTIM.s;overstims.com;4.7;1989.0;sports
Bollywood Fashion Online;bollywood-fashion-online.com;4.7;1319.0;sports
Wodabox;wodabox.com;4.7;1003.0;sports
Foxtrot Marine;www.foxtrot-marine.com;4.7;936.0;sports
Markania.com;markania.com;4.7;688.0;sports
Horse Pilot;www.horsepilot.com;4.7;573.0;sports
Rxr Protect;rxrprotect.com;4.7;554.0;sports
Nenuphar Sailing Equipment;www.nenuphar.com;4.7;530.0;sports
tibtop;mytibtop.com;4.7;434.0;sports
Yogom;www.yogom.fr;4.7;401.0;sports
Priba Matériaux;www.pribamateriaux.fr;4.7;261.0;sports
Trailstore;trailstore.fr;4.7;245.0;sports
trotineo.fr 100% trottinette;www.trotineo.fr;4.7;234.0;sports
Terres d'Aventure;www.terdav.com;4.9;1292.0;travel_vacation
Tunnels de lave Réunion: Rando-Volcan;www.rando-volcan.com;4.9;1056.0;travel_vacation
Makila Voyages;www.makila.fr;4.9;750.0;travel_vacation
Ulysse;ulysse.travel;4.9;735.0;travel_vacation
Vintage Rides - Voyages Moto de Caractère;vintagerides.com;4.9;730.0;travel_vacation
Visa Connect;visa-connect.fr;4.9;695.0;travel_vacation
LA BOUTIQUE DES VACANCES, PRET A PARTIR;boutiquedesvacances.fr;4.9;198.0;travel_vacation
Glamaparis;www.glamaparis.com;4.9;150.0;travel_vacation
Kiwipal Voyages Nouvelle-Zélande;fr.kiwipal.com;4.9;80.0;travel_vacation
Aventures Nouvelle-France;aventuresnouvellefrance.com;4.8;948.0;travel_vacation
Autriche pro France;www.autriche.com;4.8;833.0;travel_vacation
Voyageurs du Monde;www.voyageursdumonde.fr;4.8;551.0;travel_vacation
Promo Thalasso;promothalasso.com;4.8;432.0;travel_vacation
Meltour;www.meltour.com;4.8;409.0;travel_vacation
Tamera | Aventure, treks & peuples du monde;tamera.fr;4.8;402.0;travel_vacation
Monde Authentique;monde-authentique.com;4.8;323.0;travel_vacation
DestinoMundo;destinomundo.com;4.8;172.0;travel_vacation
SeeYouGo.fr;seeyoubudapest.com;4.8;150.0;travel_vacation
Sportihome.com;sportihome.com;4.8;121.0;travel_vacation
Paris ATS;affordableairporttaxi.com;4.8;103.0;travel_vacation
Détours Madagascar Voyages;detoursmadagascar.com;4.8;81.0;travel_vacation
Experilang;www.experilang.fr;4.8;71.0;travel_vacation
Lemondecousumain;lemondecousumain.fr;4.8;66.0;travel_vacation
Best of France Tours;best-of-france.net;4.8;59.0;travel_vacation
Voyage in India;voyageinindia.fr;4.8;57.0;travel_vacation
Windward Islands Yachting & Travel;windward-islands.net;4.8;55.0;travel_vacation
QAUTIO;www.qautio.com;4.8;52.0;travel_vacation
So Vietnam Travel;www.so-vietnam-travel.com;4.8;45.0;travel_vacation
Icemind;icemind.com;4.8;43.0;travel_vacation
Voyage Kayak;voyage-kayak.com;4.8;42.0;travel_vacation
votre loueur professionnel;www.bandofboats.com;4.7;11833.0;travel_vacation
VSI;www.vsi-visa.com;4.7;2109.0;travel_vacation
MediaVacances.com;mediavacances.com;4.7;1881.0;travel_vacation
www.nouvellesiles.com;www.nouvellesiles.com;4.7;1579.0;travel_vacation
Allibert Trekking;www.allibert-trekking.com;4.7;1561.0;travel_vacation
Shanti Travel;shantitravel.com;4.7;1234.0;travel_vacation
City Segway Tours;www.citysegwaytours.com;4.7;867.0;travel_vacation
Intermedes;intermedes.com;4.7;513.0;travel_vacation
smartbnb;smartbnb.io;4.7;414.0;travel_vacation
Pur Voyages;www.purvoyages.com;4.7;285.0;travel_vacation
British Legends;www.britishlegends.fr;4.9;1112.0;vehicles_transportation
Sturny Jantes;sturny-jantes.fr;4.9;435.0;vehicles_transportation
LNLM;lnlm.fr;4.9;424.0;vehicles_transportation
German-Bikes.fr;www.german-bikes.fr;4.9;368.0;vehicles_transportation
Marseille Chauffeur Service;marseillechauffeurservice.com;4.9;187.0;vehicles_transportation
Gopneus;www.gopneus.com;4.9;172.0;vehicles_transportation
Select Automobiles;select-automobiles.fr;4.9;157.0;vehicles_transportation
Sayshuttle;www.sayshuttle.com;4.9;147.0;vehicles_transportation
Ledlighting France;ledlighting-france.fr;4.9;130.0;vehicles_transportation
Beltone Automobiles;beltone-automobiles.fr;4.9;64.0;vehicles_transportation
123Roulement;www.123roulement.com;4.8;35656.0;vehicles_transportation
Fenril.fr, Chiens actifs & Outdoor;fenril.fr;4.8;13856.0;vehicles_transportation
Cycletyres.fr;cycletyres.fr;4.8;13344.0;vehicles_transportation
La Caméra Embarquée;www.lacameraembarquee.fr;4.8;11766.0;vehicles_transportation
Purebike;purebike.fr;4.8;10604.0;vehicles_transportation
CICAR;cicar.com/fr;4.8;9727.0;vehicles_transportation
VELOPERFO;veloperfo.com;4.8;3368.0;vehicles_transportation
Mesplaques;mesplaques.fr;4.8;1795.0;vehicles_transportation
BMX Gangster;www.bmxgangster.com;4.8;1243.0;vehicles_transportation
IZIPARK NANTES;izipark-nantes.fr;4.8;483.0;vehicles_transportation
Bon Débarras;bondebarras.fr;4.8;442.0;vehicles_transportation
Trustoo;trustoo.fr;4.8;388.0;vehicles_transportation
FORD RENT;www.fordrent.fr;4.8;368.0;vehicles_transportation
HOMAT;homat.fr;4.8;275.0;vehicles_transportation
ChromeBurner Motorgear | France;www.chromeburner.fr;4.8;273.0;vehicles_transportation
monTransport.com;montransport.com;4.8;199.0;vehicles_transportation
Bio Ethanol e85;bio-ethanol-e85.com;4.8;151.0;vehicles_transportation
Stefandbike;www.stefandbike.com;4.8;140.0;vehicles_transportation
Sojadis Equipement;sojadis.com;4.8;134.0;vehicles_transportation
LYON'S AUTOMOBILES {SUJET OFFICIEL};www.lyonsautomobiles.com;4.8;128.0;vehicles_transportation
Paris ATS;affordableairporttaxi.com;4.8;103.0;vehicles_transportation
2TWENTY SCOOTERS;2twentyscooters.com;4.8;85.0;vehicles_transportation
Nissan BodemerAuto Saint-Brieuc;renault-nissan-saint-brieuc;4.8;69.0;vehicles_transportation
Yuccaloc;www.yuccaloc.com;4.8;59.0;vehicles_transportation
Groupe Astellia;groupe-astellia.fr;4.8;55.0;vehicles_transportation
Monchauffeurvip;monchauffeurvip.com;4.8;49.0;vehicles_transportation
Class-eDriver Limousine;class-edriver.fr;4.8;41.0;vehicles_transportation
L'Artisan Luxury Detailing;artisannettoyeur.com;4.8;39.0;vehicles_transportation
SnowDrone Transfers;snow-drone.com;4.8;36.0;vehicles_transportation
TONNYCAT;www.tonnycat.com;4.7;7755.0;vehicles_transportation
